YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"2010","96766KPWRP4941K","KAPAIA POWER STATION","4941-K MAALO RD","LIHUE","KAUAI","HI","96766","","","22.028199","-159.382044","NO","","","","","","","221112","","","","","","1310208495388","AMMONIA","007664417","NO","TRI","NO","0","NO","R","Pounds","0","22800","0","0","0","0","0","0","0","0","0","0","22800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22800","0","0","22800","0","0","0","0","0","0","0","0","22800","","1.61","KAUAI ISLAND UTILITY COOPERATIVE","122721587"
"2010","96707HWNND91325","HAWAII INDEPENDENT ENERGY LLC","91-325 KOMOHANA ST","KAPOLEI","HONOLULU","HI","967071713","","","21.304371","-158.0937","NO","","","","","","","324110","","","","","","1310208638181","CERTAIN GLYCOL ETHERS","N230","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","PAR PETROLEUM CORP","047402961"
"2010","96707HWNND91325","HAWAII INDEPENDENT ENERGY LLC","91-325 KOMOHANA ST","KAPOLEI","HONOLULU","HI","967071713","","","21.304371","-158.0937","NO","","","","","","","324110","","","","","","1310208638217","ETHYLBENZENE","000100414","YES","TRI","NO","0","NO","R","Pounds","356.3","335.9","0","0",".2","0","0","0","0","0","0","0","692.4","0","0","0","0","0","0","0","0","0","0","0","0","0","7.91","0","0","0","0","0","0","7.91","0","0","0","0","0","0","10.7","0","10.7","0","0","32.93","0","0","0","32.93","700.31","0","0","692.4","7.91","0","0","10.7","110.7","0","120.9","32.93","975.54","",".92","PAR PETROLEUM CORP","047402961"
"2010","96707HWNND91325","HAWAII INDEPENDENT ENERGY LLC","91-325 KOMOHANA ST","KAPOLEI","HONOLULU","HI","967071713","","","21.304371","-158.0937","NO","","","","","","","324110","","","","","","1310208638142","BENZENE","000071432","YES","TRI","NO","0","YES","R","Pounds","3815.4","4500.3","0","0",".1","0","0","0","0","0","0","0","8315.8","0","0","0","0","0","0","0","0","0","0","0","0","0","8.23","0","0","0","0","0","0","8.23","0","0","0","0","0","0","106.57","0","106.57","0","0","54.47","0","0","0","54.47","8324.03","0","0","8315.8","8.23","0","0","106.57","269.4","0","990.8","54.47","9745.27","",".92","PAR PETROLEUM CORP","047402961"
"2010","96817HNLLT933NN","CHEVRON HONOLULU TERMINAL TRAN SPORTATION","933 N NIMITZ HWY","HONOLULU","HONOLULU","HI","96817","","","21.31677","-157.87523","NO","","","","","","","424710","","","","","","1310208190025","ETHYLBENZENE","000100414","YES","TRI","NO","0","NO","R","Pounds","12","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","12","0","0","12","0","0","0","0","0","0","0","2","14","0",".9","CHEVRON CORP","001382555"
"2010","96707HWNND91325","HAWAII INDEPENDENT ENERGY LLC","91-325 KOMOHANA ST","KAPOLEI","HONOLULU","HI","967071713","","","21.304371","-158.0937","NO","","","","","","","324110","","","","","","1310208638205","CYCLOHEXANE","000110827","NO","TRI","NO","0","NO","R","Pounds","3004.1","2006.2","0","0","0","0","0","0","0","0","0","0","5010.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5010.3","0","0","5010.3","0","0","0","0","0","0","899","0","5909.3","",".92","PAR PETROLEUM CORP","047402961"
"2010","96707HWNND91325","HAWAII INDEPENDENT ENERGY LLC","91-325 KOMOHANA ST","KAPOLEI","HONOLULU","HI","967071713","","","21.304371","-158.0937","NO","","","","","","","324110","","","","","","1310208638167","CARBON DISULFIDE","000075150","YES","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","246.6","0","246.6","",".92","PAR PETROLEUM CORP","047402961"
"2010","96817HNLLT933NN","CHEVRON HONOLULU TERMINAL TRAN SPORTATION","933 N NIMITZ HWY","HONOLULU","HONOLULU","HI","96817","","","21.31677","-157.87523","NO","","","","","","","424710","","","","","","1310208190052","POLYCYCLIC AROMATIC COMPOUNDS","N590","YES","PBT","NO","0","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",".9","CHEVRON CORP","001382555"
"2010","96817HNLLT933NN","CHEVRON HONOLULU TERMINAL TRAN SPORTATION","933 N NIMITZ HWY","HONOLULU","HONOLULU","HI","96817","","","21.31677","-157.87523","NO","","","","","","","424710","","","","","","1310208190037","N-HEXANE","000110543","YES","TRI","NO","0","NO","R","Pounds","60","5","0","0","0","0","0","0","0","0","0","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","65","0","0","65","0","0","0","0","0","0","0","2","67","",".9","CHEVRON CORP","001382555"
"2010","96707HWNND91325","HAWAII INDEPENDENT ENERGY LLC","91-325 KOMOHANA ST","KAPOLEI","HONOLULU","HI","967071713","","","21.304371","-158.0937","NO","","","","","","","324110","","","","","","1310208638155","BENZO(G,H,I)PERYLENE","000191242","YES","PBT","NO","0","YES","R","Pounds",".185",".175","0","0","0","0","0","0","0","0","0","0",".36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".36","0","0",".36","0","0","0","0","0","0","0","0",".36","",".92","PAR PETROLEUM CORP","047402961"
