YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010732","DIOXIN AND DIOXIN-LIKE COMPOUNDS","N150","YES","Dioxin","NO","0","NO","R","Grams","0",".8799882","0","0","0","0","0","0","0","0","0","0",".8799882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".88","0","0",".88","0","0","0","0","0","0","0","0",".88","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010807","NICKEL COMPOUNDS","N495","YES","TRI","YES","1","NO","R","Pounds","0","21000","2.3","0","0","0","0","0","0","0","0","0","21002.3","0","0","0","0","0","0","0","0","0","0","0","0","0","1200","0","0","0",".01",".02","0","1200.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22202.33","0","0","21000","1200","0","0","0","0","0","0","0","22200","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010783","POLYCYCLIC AROMATIC COMPOUNDS","N590","YES","PBT","NO","0","YES","R","Pounds","0","20","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0","1.7","0","0","0","0","0","0","0",".8",".8","0","0","0","0","0","0","0","21.7","0","0","20","0","1.7","0",".8","0","0","0","0","22.5","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010771","NAPHTHALENE","000091203","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96707BRWRN91291","BEI HAWAII  - BARBERS POINT","91-150  KAOMI LOOP","KAPOLEI","HONOLULU","HI","96707","","","21.301389","-158.105","NO","","","","","","","325188","","","","","","1307205198854","CHLORINE","007782505","YES","TRI","NO","0","NO","R","Pounds","5","5","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","2","0","0","0","0","0","0","0","0","2","","1.06","PHOENIX V LLC","101471600"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010757","LEAD COMPOUNDS","N420","YES","PBT","YES","1","NO","R","Pounds","0","550","2.5","0","0","0","0","0","0","0","0","0","552.5","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0",".04","0","0","13.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","565.54","0","0","550","13",".04","0","0","0","0","0","0","563.04","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010795","SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)","007664939","NO","TRI","NO","0","NO","R","Pounds","0","220000","0","0","0","0","0","0","0","0","0","0","220000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220000","0","0","220000","0","0","0","0","0","0","0","0","220000","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010769","MERCURY COMPOUNDS","N458","YES","PBT","YES","1","NO","R","Pounds","0","12",".13","0","0","0","0","0","0","0","0","0","12.13","0","0","0","0","0","0","0","0","0","0","0","0","0",".01","0","0","0","0","0","0",".01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.14","0","0","12",".01","0","0","0","0","0","0","0","12.01","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010720","BENZO(G,H,I)PERYLENE","000191242","YES","PBT","NO","0","YES","R","Pounds","0",".49","0","0","0","0","0","0","0","0","0","0",".49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".02","0",".02","0","0","0","0","0","0","0",".01",".01","0","0","0","0","0","0","0",".51","0","0",".49","0",".02","0",".01","0","0","0","0",".52","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
"2007","96782WGNRT475KA","HAWAIIAN ELECTRIC CO INC WAIAU GENERATING STATION","475 KAMEHAMEHA HWY","PEARL CITY","HONOLULU","HI","96782","","","21.390206","-157.961453","NO","","","","","","","221112","221121","","","","","1307206010744","HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)","007647010","YES","TRI","NO","0","NO","R","Pounds","0","100000","0","0","0","0","0","0","0","0","0","0","100000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","0","0","100000","0","0","0","0","0","0","0","0","100000","","1.02","HAWAIIAN ELECTRIC INDUSTRIES INC","103901773"
